case,Unnamed: 0,collection_id,priority,alloc_collection_id,instance_index,machine_id,vertical_scaling,assigned_memory,page_cache_memory,cycles_per_instruction,memory_accesses_per_instruction,sample_rate,req_cpu,req_memory,avg_cpu,avg_memory,max_cpu,max_memory,sample_cpu,cpu_mean,tail_cpu_mean,scheduling_class_1,scheduling_class_2,scheduling_class_3,collection_type_1,scheduler_1.0,failure_probability,raw_isolation_forest_score,calibrated_anomaly_signal,risk_score,risk_band,confidence,action
63,0,94591244395,168.62999084883754,0,144,168846390496,1.0,0.04864496997272517,0.00011200914780855774,2.261737499165283,0.030398136898337633,0.9942086588689363,0.06218026613943112,0.011685348047994155,0.018797135892974638,0.03821410332619194,0.18186490728502105,0.11365562337585763,0.06604592615595875,0.07491451953265238,0.09611012651175256,False,False,True,True,False,0.42,-0.14112548390941937,0.9984625,0.59353875,Migrate VM,0.4215374999999999,Migrate VM
64,0,94591244395,343.0796877964733,0,144,168846390496,1.0,0.013466651344290821,0.00034166640607098225,1.4301884634203395,0.01751955603219932,0.9849496458315745,0.10613760652106964,0.064289044217905,0.04038602116752259,0.021430740407234278,0.06022237110981255,0.020782638004291754,0.06240472778294996,0.04445312298940272,0.07192159862154655,False,False,True,True,False,0.365,-0.08110070237919742,0.9871375,0.55164125,Migrate VM,0.3778625,Migrate VM
65,0,94591244395,106.57183064760926,0,144,168846390496,1.0,0.06960986945405197,0.001003859431752173,3.5700628807896817,0.02447336620206357,0.9867802380659265,0.11815209286215403,0.012720996449583808,0.06672784061015802,0.013015158164074399,0.06290570704623462,0.10973635318654423,0.013147925763271114,0.03146783536318953,0.04401211377963408,False,False,True,True,False,0.305,-0.1185310169899223,0.993975,0.5116925,Migrate VM,0.3110249999999999,Migrate VM
66,0,94591244395,88.29323028835547,0,144,168846390496,1.0,0.13317097525049748,0.002110929573484121,4.108193074269299,0.01075202046940212,0.9921808473617291,0.03117209267259396,0.02562506139649361,0.012007443644979701,0.12186281609833748,0.21115749977095577,0.10077575116626089,0.03791908558094829,0.03732970558017976,0.05182781935860383,False,False,True,True,False,0.335,-0.1352004908648673,0.9950875,0.53302625,Migrate VM,0.33991250000000006,Migrate VM
67,0,94591244395,193.16448488775214,0,144,168846390496,1.0,0.08148057838081693,0.00032669312049805497,0.5902881828149952,0.030173711222208507,0.9913671875593385,0.11961612299835624,0.017182549127987577,0.04128345907523919,0.026928188850016438,0.06020551913264402,0.0038962356743618004,0.00871341713572739,0.06976177928712264,0.031457272544513665,False,False,True,True,False,0.37,-0.09065873845446748,0.9900875,0.5560262499999999,Migrate VM,0.3799125,Migrate VM
68,0,94591244395,218.92651628925296,0,144,168846390496,1.0,0.0871901497479887,0.0009929401756646181,2.4984597173993914,0.00593299609373679,0.9998100651564624,0.10268804797699843,0.07726766904973688,0.034905172263001834,0.01981878707253037,0.21892786766563846,0.0442569660106683,0.003670351719536026,0.026053041626073182,0.07772593169366049,False,False,True,True,False,0.425,-0.0687305181360316,0.9828,0.59234,Migrate VM,0.4421999999999999,Migrate VM
69,0,94591244395,224.17514819575493,0,144,168846390496,1.0,0.1407822346396612,0.001967861173669948,0.9956268199486262,0.029271703155022935,0.9906331689815875,0.08018872454145035,0.0004192610006713706,0.07396908984751203,0.03641503441088046,0.014758170354031054,0.05940848243551975,0.009451546193020995,0.01159033733943512,0.061859570562282556,False,False,True,True,False,0.28,-0.13369322600187306,0.9949375,0.49448125,Scale Resources,0.2850625,Scale Resources
70,0,94591244395,141.45386096528398,0,144,168846390496,1.0,0.17284733440406158,0.0007913655147370963,3.4111284875892958,0.01461074843993313,0.9943325270904164,0.07525473958789528,0.04932360777904437,0.07074429537608723,0.044428941480195695,0.042145356009958855,0.08790721345878633,0.06197067350024879,0.0030628536820297494,0.04398994317636572,False,False,True,True,False,0.375,-0.1221546403379482,0.9941,0.56073,Migrate VM,0.3809,Migrate VM
71,0,94591244395,321.29556828743745,0,144,168846390496,1.0,0.14055349104803766,0.002459240019696981,2.496241250048995,0.020913128033137805,0.9883746824390761,0.11890461382527345,0.038258638608377464,0.05499164242417522,0.052262560641414185,0.13359659127962922,0.09331165187901393,0.03727979937029247,0.06901899551296428,0.0410224325492078,False,False,True,True,False,0.26,-0.14870990754840596,0.998925,0.4816775,Scale Resources,0.26107500000000006,Scale Resources
72,0,94591244395,232.94584733159707,0,144,168846390496,1.0,0.06419295624376015,0.0010120461820608258,2.0670731702653695,0.003986417194055811,0.9848620757543133,0.08376216320738124,0.06831818057898911,0.04936217354347633,0.002562495721916328,0.07765054315486172,0.025643805882478898,0.057000161636472986,0.06548422575683463,0.024134045536079195,False,False,True,True,False,0.315,-0.09993547626782162,0.99235,0.518205,Migrate VM,0.3226500000000001,Migrate VM
73,0,94591244395,240.42569718527508,0,144,168846390496,1.0,0.02425552564842646,0.0006822553315777209,0.6513098934375156,0.008983855384264225,0.9945789476257446,0.11423535933477046,0.021230808662941678,0.04036477188964095,0.09092741083014222,0.226598262769761,0.07908743076491438,0.01868676954365243,0.047591803365157316,0.03135534482646438,False,False,True,True,False,0.195,-0.08571106634132442,0.987975,0.4328925,Scale Resources,0.20702500000000001,Scale Resources
74,0,94591244395,351.4062206490148,0,144,168846390496,1.0,0.07493927534318191,0.0016995545139108668,0.10910828421755887,0.012676652296072148,0.9979184622071529,0.0765763931735079,0.04632567188689572,0.06969261165231845,0.11070940032572721,0.07662062165613814,0.0705945316122928,0.03587998551677305,0.04810344972057487,0.03268787173739176,False,False,True,True,False,0.18,-0.101191597400072,0.992575,0.4237725,Scale Resources,0.18742499999999995,Scale Resources
75,0,94591244395,87.91380027571977,0,144,168846390496,1.0,0.171125969110413,0.0022907959925614054,3.9613900290286073,0.030996132126919897,0.9957498628162453,0.09595677624044624,0.07944799891983206,0.03578743345639734,0.05917385627125934,0.05712411937722878,0.0835935039562459,0.021192911873892616,0.01961629995358354,0.05732769928373028,False,False,True,True,False,0.33,-0.14832635348427425,0.998925,0.5306774999999999,Migrate VM,0.331075,Migrate VM
76,0,94591244395,147.59365976101554,0,144,168846390496,1.0,0.04103561414899354,0.0020234543262074643,4.042405530705438,0.005313854963313481,0.9834584663219175,0.0421803720273677,0.08307789516074754,0.06248731181676488,0.017932796931548374,0.18413163275202438,0.014999734580397226,0.028572370419339486,0.07598287350514397,0.018842178490041175,False,False,True,True,False,0.37,-0.10776420561629418,0.99325,0.556975,Migrate VM,0.37675000000000003,Migrate VM
77,0,94591244395,55.426889727945515,0,144,168846390496,1.0,0.07927506235252378,0.0015365010905471872,4.382169534253451,0.03107904734806509,0.9844940253975203,0.017317071268755698,0.08237387849571917,0.02015205235415343,0.11471065688424743,0.15776451966336194,0.014499411636752828,0.060983379883343534,0.01341872304693475,0.04143279353812841,False,False,True,True,False,0.41,-0.14170414277898857,0.9986375,0.5865912499999999,Migrate VM,0.4113625000000001,Migrate VM
78,0,94591244395,198.7865742813588,0,144,168846390496,1.0,0.09389365295255217,0.0017013774686807205,3.0659036618627415,0.03143460008126166,0.9999903651629249,0.0648096027721483,0.010074903093689032,0.05419731596324685,0.12661343396801975,0.07569577674576802,0.059790507416931565,0.031115220858643957,0.003912415271142285,0.06577118365827299,False,False,True,True,False,0.315,-0.11310459914570459,0.9936375,0.51859125,Migrate VM,0.3213625,Migrate VM
79,0,94591244395,127.2015702246484,0,144,168846390496,1.0,0.14764947649340668,0.0020632860143023684,3.8576155165297132,0.01320279679979033,0.9886924388210893,0.09396823260470366,0.08348106265917789,0.0365804494993571,0.11577135531586351,0.03422047606946185,0.1139613090817646,0.007039046197441033,0.011681553346652943,0.052228390981920586,False,False,True,True,False,0.335,-0.14455038318055669,0.9989,0.53417,Migrate VM,0.33610000000000007,Migrate VM
80,0,94591244395,24.306652867469406,0,144,168846390496,1.0,0.009901331512520692,1.2862537678092248e-06,2.0495358235774885,0.024545323470304737,0.9839139878454964,0.08185068596763909,0.0857406440273676,0.012509828812561205,0.019039219528849037,0.2046924190201177,0.10670878122155769,0.03947787911159075,0.06233183228089007,0.009074817468187177,False,False,True,True,False,0.36,-0.13219423957033583,0.9948,0.55044,Migrate VM,0.36519999999999997,Migrate VM
81,0,94591244395,142.0133464579516,0,144,168846390496,1.0,0.1383370417699449,0.0006383658354208863,3.5339587132088677,0.015975788031392654,0.995837770435219,0.05831184908658872,0.038421715569404644,0.016321462652827846,0.027014021069822505,0.17869923083411612,0.015415379591316657,0.006298270120980832,0.013413776142885882,0.017155076295922833,False,False,True,True,False,0.495,-0.06622619494359971,0.9804875,0.64064625,Migrate VM,0.5145125,Migrate VM
82,0,94591244395,296.3187442104839,0,144,168846390496,1.0,0.07471999190141482,0.0024557208911296867,0.6445304848937984,0.02070856167720627,0.9908121672155626,0.049306626665599616,0.09114139066866182,0.07264567186954636,0.11315627614967991,0.04572774936040517,0.028623949258287103,0.048057892166574176,0.021995986304783586,0.07188204413399418,False,False,True,True,False,0.345,-0.12907665273261115,0.994225,0.5397675,Migrate VM,0.35077499999999995,Migrate VM
83,0,94591244395,203.91143429147206,0,144,168846390496,1.0,0.10329539409195054,0.002054426197605896,3.337627241950515,0.0008421633449875041,0.984157667394207,0.07548853627011524,0.05071733589016634,0.01937410153310849,0.05427401913187492,0.18022574473774564,0.10716081502767598,0.04111000077499752,0.02932225266886112,0.026483695386937345,False,False,True,True,False,0.38,-0.1226817088723473,0.9941375,0.56424125,Migrate VM,0.3858625,Migrate VM
84,0,94591244395,187.89064947693126,0,144,168846390496,1.0,0.05901555348082144,0.0013987039149501324,3.1784789034513103,0.0020938363066903146,0.9833511402946508,0.02663829330179245,0.0931607943492758,0.048124678414235976,0.022292711640273227,0.21169851045317498,0.060924463938617564,0.03487406987672908,0.07118414566368791,0.005819897610369308,False,False,True,True,False,0.32,-0.12121279291193965,0.994075,0.5222225,Migrate VM,0.325925,Migrate VM
85,0,94591244395,77.46417886633867,0,144,168846390496,1.0,0.10983212346651045,0.00048471920481987037,3.1919820559639773,0.006783891668175171,0.9849859638284945,0.025974211927585845,0.04412108159465636,0.013115766906198575,0.017461295223217144,0.20456898368585166,0.04153586794681896,0.026425838015015746,0.004205452151794463,0.034963359728054824,False,False,True,True,False,0.385,-0.11277601593481423,0.9936125,0.5675837499999999,Migrate VM,0.3913875,Migrate VM
86,0,94591244395,95.33058383576868,0,144,168846390496,1.0,0.11446595012658535,0.0005092761744959323,4.172971120921142,0.02945812604169779,0.9849971985940797,0.013477812385822434,0.012167074923395164,0.04613491776724735,0.01581189453010492,0.20269052189064438,0.0977827574296926,0.06005159931187651,0.040027247757551114,0.09751020116822674,False,False,True,True,False,0.355,-0.14790107311712875,0.9989125,0.5481737499999999,Migrate VM,0.3560875,Migrate VM
87,0,94591244395,15.903037059898057,0,144,168846390496,1.0,0.07523718078489625,0.0008032182114008304,4.456128113121999,0.018278856572421922,0.9967698525045904,0.02137582361828093,0.1019050662243415,0.03713014204035062,0.06399899230950022,0.23086956191492886,0.04935763764802344,0.02911899920467715,0.04449305757765424,0.01252806392111569,False,False,True,True,False,0.345,-0.11163848084594197,0.9935375,0.53956125,Migrate VM,0.3514625,Migrate VM
88,0,94591244395,115.59082550826776,0,144,168846390496,1.0,0.036226560458461975,0.00025609688346702917,4.068591834925042,0.018673997088238102,0.9893112233857533,0.05128321776525644,0.04503425021771143,0.0471461182993497,0.12014515304703502,0.22180843494772973,0.05075250027606989,0.024118716324564707,0.03431952995972123,0.05556400850682047,False,False,True,True,False,0.365,-0.11692702022025159,0.9939375,0.55368125,Migrate VM,0.37106249999999996,Migrate VM
89,0,94591244395,166.25444812190938,0,144,168846390496,1.0,0.12351626434063143,0.001374661885058743,1.50651593864957,0.010955090161868518,0.9896432230029971,0.011876181855514109,0.01744093513855559,0.053845143958579776,0.050441980912652465,0.05101585919765134,0.0729441040076292,0.055343824859867025,0.01958692612221935,0.0808892254969446,False,False,True,True,False,0.21,-0.12681977589380045,0.9941875,0.44525625,Scale Resources,0.21581249999999996,Scale Resources
90,0,94591244395,333.9017494650179,0,144,168846390496,1.0,0.11201147420134513,0.001658691323640892,0.24696828148316105,0.029960464856859527,0.9898747552272774,0.11593867331063255,0.06036207758639139,0.0003439291130895803,0.004996533603697355,0.16179880779358008,0.07294353401971594,0.0019435204582823574,0.056568882371429915,0.08336988373149481,False,False,True,True,False,0.285,-0.15505651806378506,0.9990625,0.49921874999999993,Scale Resources,0.28593749999999996,Scale Resources
91,0,94591244395,178.71029367815098,0,144,168846390496,1.0,0.0873295200669853,1.3570864648848694e-05,3.695175809909058,0.010479321682631779,0.9979793955900427,0.046814731934775214,0.058917258499777414,0.02013043100605344,0.020818455562156207,0.18426765085288413,0.06437733014340223,0.039298133350343496,0.07345721943414024,0.09427211738816689,False,False,True,True,False,0.37,-0.0907002106379442,0.9901625,0.55604875,Migrate VM,0.37983750000000005,Migrate VM
92,0,94591244395,308.03116381286526,0,144,168846390496,1.0,0.035176742393443795,0.0014735307742920654,4.124973377076626,0.011865550068982891,0.9850184503864591,0.10176634075959956,0.050257005385916036,0.0420263104271361,0.1273238821642518,0.1443906087161197,0.0550937631320068,0.027101625929451728,0.031776098074392384,0.011583608299108518,False,False,True,True,False,0.27,-0.1151667770811523,0.99375,0.487125,Scale Resources,0.27625,Scale Resources
93,0,94591244395,286.11020103032587,0,144,168846390496,1.0,0.15707191091007022,0.000705177831545685,1.4270416649897808,0.027704822509609865,0.9837328547723726,0.06531131008211792,0.04837683436483305,0.05138883416050542,0.021181883002773516,0.15892435096056634,0.048839296431044774,0.045321310661164314,0.0030507761217499303,0.04517321291381586,False,False,True,True,False,0.355,-0.1336088665972982,0.9949375,0.54698125,Migrate VM,0.36006249999999995,Migrate VM
94,0,94591244395,188.01032183365396,0,144,168846390496,1.0,0.04018620053530999,0.00034620428167887355,0.8853313923841201,0.010904716836760663,0.9849468501775654,0.11887753296020916,0.04227706988017973,0.06023821503040978,0.12632214169208925,0.01919828191471384,0.08448156432458052,0.0638313538428713,0.04825805687233559,0.04197389377070294,False,False,True,True,False,0.265,-0.13618727400643982,0.995225,0.4840675,Scale Resources,0.269775,Scale Resources
95,0,94591244395,155.18748874965777,0,144,168846390496,1.0,0.006731041126379796,0.0013255710156937484,4.667027762831839,0.030378338322258936,0.9840066690664795,0.08856925289686449,0.03154673523501969,0.0672391825656425,0.005848615715729225,0.2225442810934552,0.10856924315217518,0.008607282062783052,0.0045519544792792885,0.08166386401182009,False,False,True,True,False,0.36,-0.12943660336746232,0.994225,0.5502675,Migrate VM,0.36577499999999996,Migrate VM
96,0,94591244395,56.072761550848575,0,144,168846390496,1.0,0.10029340368297572,0.002270638113483998,2.6655072890312015,0.012587037545966438,0.9907502764021321,0.007920465268991627,0.10087788333337332,0.023132208605891175,0.024548831562081392,0.06802003710755493,0.12502006017758185,0.0069065224751646125,0.06599193801617409,0.06925211065434278,False,False,True,True,False,0.365,-0.12672204423539868,0.9941875,0.55375625,Migrate VM,0.3708125,Migrate VM
97,0,94591244395,298.8069044972501,0,144,168846390496,1.0,0.18298078881898056,0.0020881672900617816,4.43140522213744,0.00402216741952463,0.9965964793319695,0.06847590497013148,0.05667384791492119,0.06693629901800699,0.125983356372413,0.16760559732520952,0.06260749140857355,0.03343191687147962,0.029396209061388456,0.03537714488537627,False,False,True,True,False,0.355,-0.12484537989373168,0.9941875,0.5467562499999999,Migrate VM,0.3608125,Migrate VM
98,0,94591244395,140.94246300639531,0,144,168846390496,1.0,0.016828731609599114,0.00019200689475739986,3.66332833558109,0.014134606113351938,0.998844742577484,0.07682656211359658,0.0038356991364409056,0.011729643335408017,0.026682204611793707,0.2320231659559398,0.028352525411747587,0.037779481038839324,0.07123246104299541,0.09560393131577735,False,False,True,True,False,0.495,-0.055500135822597385,0.9733375,0.63850125,Migrate VM,0.5216625,Migrate VM
